Season,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG_PERC,3P,3PA,3P_PERC,2P,2PA,2P_PERC,FT,FTA,FT_PERC,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,PER,TS%,3PAr,FTr,ORB_PERC,DRB_PERC,TRB_PERC,AST_PERC,STL_PERC,BLK_PERC,USG_PERC,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
2014,Leandro Barbosa,SG,32,GSW,66,1,982,6.7,14.2,0.474,1.6,4.1,0.384,5.1,10,0.511,2.1,2.7,0.784,0.8,2.5,3.3,3.6,1.5,0.3,1.6,3.2,17.1,15.3,0.558,0.29,0.192,2.6,7.2,5,14.9,2,0.6,20.5,1.6,1.2,2.8,0.137,0.4,-1.2,-0.8,0.3
2014,J.J. Barea,PG,30,DAL,77,10,1362,5.9,14.2,0.42,1.4,4.4,0.323,4.5,9.8,0.463,2,2.5,0.809,0.6,2.9,3.5,7,0.9,0,1.9,2.7,15.3,15.1,0.502,0.312,0.175,1.8,9,5.4,29.6,1.2,0.1,21.2,2.1,0.6,2.7,0.096,1,-2.5,-1.5,0.2
2014,Andrea Bargnani,C,29,NYK,29,22,785,7.5,16.6,0.454,0.7,1.9,0.366,6.8,14.7,0.466,4,4.9,0.813,1.5,4.4,5.8,2.1,0.1,1.2,1.9,2.4,19.7,16.6,0.527,0.114,0.296,4.6,14.4,9.3,11.3,0.1,2.9,26.4,0.8,0.2,0.9,0.058,-1,-2.7,-3.7,-0.3
2014,Harrison Barnes,SF,22,GSW,82,82,2318,4.9,10.2,0.482,1.4,3.3,0.405,3.6,6.8,0.519,1.7,2.3,0.72,1.8,5.2,7,1.8,0.9,0.3,1.1,2.3,12.8,13.4,0.573,0.328,0.229,5.6,15.1,10.5,6.9,1.3,0.6,14.9,3.7,3,6.7,0.139,0.5,0.6,1.1,1.8
2014,Matt Barnes,SF,34,LAC,76,74,2271,4.4,9.9,0.444,2.2,6,0.362,2.2,3.9,0.569,1.2,1.5,0.779,0.8,4,4.8,1.8,1.1,0.8,1.4,3.8,12.1,11.3,0.574,0.603,0.152,2.6,12.2,7.5,7.2,1.5,1.8,14.9,2.2,2.1,4.3,0.091,0.9,0.7,1.6,2.1
2014,Earl Barron,C,33,PHO,16,1,143,3,9.8,0.308,0.5,1,0.5,2.5,8.8,0.286,1.5,3,0.5,3.5,3.5,7,1.3,1,0.5,1.3,6.5,8.1,5,0.361,0.103,0.308,10.6,10.8,10.7,4.9,1.4,1.1,15.1,-0.1,0.1,0,-0.011,-5,-0.9,-5.9,-0.1
2014,Will Barton,SG,24,TOT,58,0,983,5.5,12.9,0.425,0.8,3.1,0.271,4.7,9.8,0.474,2.7,3.4,0.787,1,5,5.9,3,1.8,0.7,2.2,2.6,14.5,13.6,0.503,0.241,0.266,2.8,15.3,8.9,13,2.5,1.5,20.2,0.2,1.1,1.3,0.063,-1.7,1.1,-0.6,0.3
2014,Will Barton,SG,24,POR,30,0,300,4.6,12,0.38,0.5,2.2,0.222,4.1,9.8,0.415,1.2,1.8,0.667,0.4,3.7,4.1,3.2,1.7,0.5,2,2.4,10.8,8.3,0.422,0.18,0.15,1.1,10.8,6.1,13.4,2.4,1,18.5,-0.4,0.4,0,0.002,-4.9,0.8,-4,-0.2
2014,Will Barton,SG,24,DEN,28,0,683,5.9,13.3,0.443,1,3.5,0.284,4.9,9.8,0.5,3.4,4.2,0.81,1.2,5.5,6.7,2.8,1.8,0.8,2.3,2.6,16.2,15.9,0.533,0.265,0.312,3.5,17.2,10.1,12.8,2.5,1.7,21,0.6,0.7,1.3,0.089,-0.4,1.2,0.9,0.5
2014,Brandon Bass,PF,29,BOS,82,43,1929,6.4,12.7,0.504,0.2,0.6,0.281,6.3,12.1,0.515,3.2,4,0.79,2.6,4.8,7.4,1.9,0.8,0.6,1.5,2.6,16.2,16.3,0.557,0.047,0.313,7.8,14.9,11.3,8.6,1.1,1.3,19.5,3.4,1.9,5.3,0.132,-0.4,-0.1,-0.5,0.7
2014,Nicolas Batum,SF,26,POR,71,71,2380,3.6,9.1,0.4,1.5,4.7,0.324,2.1,4.4,0.481,1.3,1.5,0.857,0.9,5.4,6.3,5.2,1.2,0.6,2,1.6,10,13.1,0.516,0.515,0.163,2.8,15.6,9.4,20.5,1.7,1.2,14.6,2,3.2,5.2,0.105,0.6,2.6,3.1,3.1
2014,Jerryd Bayless,PG,26,MIL,77,4,1717,4.6,10.8,0.426,0.8,2.5,0.308,3.8,8.3,0.462,2.5,2.9,0.883,0.5,4,4.4,4.9,1.2,0.3,2.8,3.4,12.5,11.1,0.519,0.233,0.266,1.5,12.5,7,21,1.8,0.6,18.6,0.3,2,2.4,0.066,-2.3,-0.3,-2.6,-0.3
2014,Aron Baynes,C,28,SAS,70,17,1122,5.9,10.5,0.566,0,0.1,0.25,5.9,10.4,0.57,2.9,3.3,0.865,3.5,6.7,10.2,1.1,0.5,0.7,2.1,5.2,14.8,15.9,0.618,0.012,0.318,11.2,20.7,16.1,4.9,0.7,1.5,17.8,2.3,1.6,3.9,0.166,-0.7,-0.2,-1,0.3
2014,Kent Bazemore,SG,25,ATL,75,10,1324,3.8,9,0.426,1.3,3.6,0.364,2.5,5.4,0.467,1.6,2.7,0.6,0.6,5.5,6,2.1,1.4,0.9,2,3.5,10.6,9.7,0.52,0.399,0.302,1.9,16.8,9.6,8.6,2,2.1,15.5,-0.4,1.9,1.6,0.057,-3.1,1.3,-1.8,0.1
2014,Bradley Beal,SG,21,WAS,63,59,2107,6.2,14.5,0.427,1.8,4.4,0.409,4.4,10.1,0.434,2.2,2.8,0.783,1,3.1,4.1,3.3,1.3,0.3,2.1,2.3,16.4,14,0.521,0.304,0.195,3.1,9.6,6.4,15,1.8,0.7,22.5,1.3,2.4,3.7,0.085,0.5,-0.1,0.5,1.3
2014,Michael Beasley,PF,26,MIA,24,1,505,6.6,15.1,0.434,0.6,2.4,0.235,6,12.7,0.472,1.4,1.9,0.769,0.9,5.5,6.3,2.3,1.1,0.9,2.6,4.7,15.1,10.6,0.474,0.16,0.123,2.9,17.9,10.6,11.5,1.6,2.2,24.2,-0.6,0.5,-0.1,-0.007,-4.3,-0.4,-4.7,-0.3
2014,Marco Belinelli,SG,28,SAS,62,9,1388,5.2,12.2,0.423,2.2,6,0.374,2.9,6.2,0.471,2.2,2.6,0.848,0.7,3.4,4.1,2.4,0.8,0.1,1.6,2.2,14.7,12.4,0.553,0.489,0.211,2.2,10.5,6.4,10.3,1.1,0.2,18.8,1.5,1.4,2.9,0.1,0.6,-1.1,-0.5,0.5
2014,Jerrelle Benimon,PF,23,UTA,2,0,3,0,0,,0,0,,0,0,,0,0,,12,24,36,0,0,0,12,0,0,4.7,,,,38.7,76.6,57.8,0,0,0,15.3,0,0,0,-0.215,-20.3,-6.6,-26.9,0
2014,Anthony Bennett,PF,21,MIN,57,3,894,5,12,0.421,0.3,0.9,0.304,4.8,11,0.431,1.7,2.6,0.641,2.1,6.6,8.7,1.9,1.1,0.6,1.4,3.5,12,11.4,0.458,0.077,0.215,6.5,21.6,13.8,8.7,1.5,1.4,17.8,-0.1,0.4,0.3,0.017,-3.6,-1.2,-4.8,-0.6
2014,Patrick Beverley,PG,26,HOU,56,55,1727,4.3,11.1,0.383,2.4,6.7,0.356,1.9,4.4,0.426,0.9,1.3,0.75,1.4,3.5,4.9,4,1.2,0.5,1.7,3.8,11.8,11.3,0.509,0.607,0.113,4.3,10.8,7.6,17.2,1.7,1,16.1,1.7,1.8,3.5,0.096,0.5,0.3,0.8,1.2
2014,Sim Bhullar,C,22,SAC,3,0,3,12,24,0.5,0,0,,12,24,0.5,0,0,,0,12,12,12,0,12,0,0,24,44.3,0.5,0,0,0,36.5,18.9,78.5,0,26.3,29.4,0,0,0,0.389,9.4,17.1,26.6,0
2014,Bismack Biyombo,C,22,CHO,64,21,1243,2.9,5.4,0.543,0,0,,2.9,5.4,0.543,3,5.1,0.583,4.6,7.2,11.8,0.5,0.5,2.9,1.5,4.1,8.8,15.2,0.578,0,0.941,13.7,22.6,18,2,0.7,6.3,11.6,1.8,2.2,4,0.156,-3.2,2.8,-0.4,0.5
2014,Tarik Black,C,23,TOT,63,39,1196,4.7,8.2,0.575,0,0,0,4.7,8.2,0.577,2,3.6,0.551,4.3,6.8,11.1,1.3,0.6,0.7,1.4,4.8,11.4,14.7,0.583,0.004,0.432,12.8,21.4,17,5.6,0.8,1.6,13.8,2.2,0.9,3.1,0.124,-1,-0.6,-1.6,0.1
2014,Tarik Black,C,23,HOU,25,12,393,4.1,7.6,0.542,0,0.1,0,4.1,7.5,0.549,1.4,2.7,0.517,5.3,6.3,11.6,0.7,0.5,0.2,1.7,5.1,9.6,11.6,0.548,0.012,0.349,16.3,19.3,17.8,3.1,0.8,0.4,12.7,0.5,0.4,0.9,0.113,-2.4,-1.3,-3.7,-0.2
2014,Tarik Black,C,23,LAL,38,27,803,5,8.5,0.589,0,0,,5,8.5,0.589,2.2,4,0.562,3.8,7,10.8,1.5,0.6,1,1.3,4.6,12.3,16.3,0.598,0,0.468,11.1,22.5,16.6,6.8,0.8,2.2,14.3,1.7,0.4,2.2,0.129,-0.3,-0.2,-0.5,0.3
2014,DeJuan Blair,PF,25,WAS,29,0,180,5.2,11.4,0.456,0,0,,5.2,11.4,0.456,0.8,1.2,0.667,3.2,8,11.2,0.6,1.4,0.2,2.6,8.2,11.2,7.7,0.469,0,0.105,10.3,24.5,17.5,2.6,2,0.4,18.3,-0.2,0.3,0.1,0.033,-6.4,-1,-7.4,-0.2
2014,Steve Blake,PG,34,POR,81,0,1529,2.9,7.7,0.373,1.8,5.2,0.352,1.1,2.5,0.417,0.7,1,0.707,0.4,2.8,3.2,6.8,1,0.1,2.4,2.8,8.2,9.5,0.507,0.67,0.125,1.1,8.3,4.8,26.2,1.4,0.2,13.2,0.7,1.4,2.1,0.066,-1.2,-0.9,-2.1,0
2014,Eric Bledsoe,PG,25,PHO,81,81,2800,6,13.4,0.447,1.1,3.5,0.324,4.9,10,0.491,4.5,5.7,0.8,0.9,4.5,5.4,6.3,1.6,0.6,3.5,2.4,17.7,18.4,0.555,0.26,0.422,2.8,13.9,8.3,27.9,2.3,1.2,23.7,4.1,2.9,7,0.119,1.7,0.9,2.6,3.3
2014,Vander Blue,SG,22,LAL,2,1,74,4.4,14.6,0.3,1,4.9,0.2,3.4,9.7,0.35,1,2.4,0.4,1,3.4,4.4,3.9,1.5,0,2.9,1.9,10.7,4,0.342,0.333,0.167,2.9,10.9,6.7,16.8,2.1,0,23,-0.3,0,-0.2,-0.156,-6,-2.5,-8.5,-0.1
2014,Bojan Bogdanovic,SF,25,BRK,78,28,1854,5.1,11.2,0.453,1.8,5,0.355,3.3,6.2,0.531,1.7,2.1,0.821,1,3.2,4.1,1.3,0.7,0.2,1.5,2,13.6,11.6,0.562,0.444,0.184,3,9.8,6.4,5.8,0.9,0.4,17.2,1.7,0.7,2.4,0.062,0,-1.9,-1.8,0.1
2014,Andrew Bogut,C,30,GSW,67,65,1583,4.5,8.1,0.563,0,0,,4.5,8.1,0.563,0.5,1,0.524,3.2,9.1,12.3,4.1,0.9,2.6,2.4,4.3,9.6,15.8,0.565,0,0.118,9.9,26.5,18.5,15.4,1.2,5.3,13.2,1.9,3.4,5.2,0.159,-1.4,5.5,4.1,2.4
2014,Matt Bonner,PF,34,SAS,72,19,935,3.6,8.9,0.409,1.8,4.9,0.365,1.8,4,0.462,1.2,1.4,0.811,1.1,3.3,4.4,1.8,0.4,0.5,0.4,2.5,10.2,10.1,0.536,0.548,0.161,3.6,10.2,7,7.1,0.5,1,12.5,1.3,0.9,2.1,0.11,-0.2,-0.7,-0.9,0.3
2014,Trevor Booker,PF,27,UTA,79,5,1564,5.2,10.7,0.487,0.7,1.9,0.345,4.5,8.7,0.518,2,3.4,0.581,3.2,5.9,9.1,1.9,1,0.9,2,3.3,13.1,15.3,0.536,0.181,0.319,10.3,19,14.7,9,1.5,2.1,18.1,1.7,1.9,3.6,0.11,-0.6,0.7,0.2,0.9
2014,Carlos Boozer,PF,33,LAL,71,26,1692,7.9,15.8,0.499,0,0,,7.9,15.8,0.499,2,3.2,0.627,2.4,7.9,10.3,2,0.9,0.3,2,3.9,17.8,16.4,0.517,0,0.202,7,25.2,15.7,10.3,1.2,0.6,23.7,1.2,1,2.2,0.062,-1.8,-1.5,-3.3,-0.6
2014,Chris Bosh,C,30,MIA,44,44,1556,7.9,17.2,0.46,1.5,3.9,0.375,6.5,13.3,0.485,4.1,5.4,0.772,1.1,6.1,7.2,2.2,0.9,0.6,2.2,1.6,21.5,19.8,0.548,0.226,0.311,3.6,20,12,12,1.4,1.4,28.4,2.1,1.5,3.6,0.111,1,-1,-0.1,0.8
2014,Avery Bradley,SG,24,BOS,77,77,2428,6.4,15,0.429,1.8,5.2,0.352,4.6,9.8,0.47,1.2,1.5,0.79,0.7,2.9,3.6,2,1.2,0.2,1.6,2.6,15.9,11.5,0.507,0.348,0.099,2,8.9,5.4,8.9,1.7,0.5,21,0.4,2.1,2.5,0.049,-0.8,-0.9,-1.7,0.2
2014,Elton Brand,C,35,ATL,36,4,486,3.1,7,0.442,0,0.1,0,3.1,7,0.447,0.9,1.7,0.522,2.1,5.3,7.4,1.6,1.3,1.9,1.3,4,7.1,9.4,0.457,0.011,0.242,6.8,16.4,11.8,6.4,1.8,4.3,11.6,-0.1,0.8,0.7,0.07,-4.5,3.1,-1.4,0.1
2014,Corey Brewer,SF,28,TOT,80,17,2087,5.9,13.9,0.426,1.1,4.1,0.268,4.8,9.8,0.491,2.9,3.9,0.743,1.4,3.7,5.1,3,2,0.3,2.3,3,15.8,13.9,0.507,0.292,0.281,4.2,11.7,7.9,13.8,2.7,0.7,21.6,1,2.1,3.1,0.071,-0.8,-0.3,-1.1,0.5
2014,Corey Brewer,SF,28,MIN,24,16,680,5,11.9,0.418,0.4,2.2,0.195,4.6,9.7,0.467,2.9,4.1,0.705,1.7,3.3,5,4.1,2.9,0.2,2.6,3.3,13.3,13.8,0.484,0.182,0.347,5.2,10.8,7.9,18.6,4,0.5,20.1,0,0.4,0.4,0.028,-0.5,0.4,-0.1,0.3
2014,Corey Brewer,SF,28,HOU,56,1,1407,6.4,14.8,0.429,1.4,5,0.284,5,9.9,0.503,2.9,3.8,0.764,1.2,4,5.2,2.4,1.5,0.4,2.1,2.8,17,14,0.516,0.334,0.255,3.8,12.1,8,11.5,2.1,0.8,22.4,1,1.6,2.7,0.091,-1,-0.6,-1.6,0.2
2014,Aaron Brooks,PG,30,CHI,82,21,1885,6.6,15.6,0.421,2.3,6,0.387,4.3,9.6,0.442,2.8,3.3,0.833,0.6,2.6,3.2,5,1,0.3,3,3.6,18.2,14.4,0.534,0.383,0.213,1.9,7.5,4.8,24.2,1.5,0.6,25,1.7,1.5,3.3,0.083,1,-2.4,-1.4,0.3
2014,Jabari Brown,SG,22,LAL,19,5,568,4.4,10.8,0.412,1.5,3.9,0.371,3,6.8,0.435,4.1,5.4,0.753,0.2,2.1,2.3,2.5,0.8,0.1,2,2.1,14.4,11,0.547,0.365,0.5,0.6,6.7,3.5,11,1.1,0.3,18.8,0.4,0,0.4,0.033,-0.8,-3,-3.8,-0.3
2014,Lorenzo Brown,PG,24,MIN,29,7,549,3.4,8,0.426,0.4,1.8,0.214,3,6.2,0.489,0.8,1.2,0.632,0.9,3.7,4.6,5.9,1.8,0.4,2,3.2,8,11,0.468,0.23,0.156,2.8,12,7.3,24.9,2.6,0.9,12.9,0.1,0.2,0.3,0.025,-1.9,-0.6,-2.6,-0.1
2014,Markel Brown,SG,23,BRK,47,29,781,3.5,9.7,0.362,0.8,3,0.266,2.7,6.7,0.404,2.2,2.6,0.825,0.7,4.2,4.9,1.8,1.4,0.6,1.2,2.6,10,9.1,0.459,0.305,0.271,2.3,13,7.7,7.4,2.1,1.2,15.3,-0.2,0.7,0.5,0.031,-3,0.3,-2.7,-0.1
2014,Shannon Brown,SG,29,MIA,5,2,89,2.8,7.7,0.368,1.2,2.8,0.429,1.6,4.9,0.333,1.2,1.6,0.75,0,0.4,0.4,1.2,1.6,0,1.6,3.2,8.1,4.4,0.482,0.368,0.211,0,1.3,0.7,5.2,2.4,0,13.1,-0.1,0,0,-0.016,-4.2,-1.9,-6.1,-0.1
2014,Kobe Bryant,SG,36,LAL,35,35,1207,7.9,21.3,0.373,1.6,5.5,0.293,6.3,15.8,0.401,5.8,7.2,0.813,0.8,5.2,5.9,5.9,1.4,0.2,3.8,1.9,23.3,17.6,0.477,0.258,0.338,2.3,16.5,9.1,29.9,2,0.5,34.9,-0.4,0.6,0.2,0.006,1.6,-1.3,0.3,0.7
2014,Chase Budinger,SF,26,MIN,67,4,1286,4.7,10.9,0.433,1.5,4,0.364,3.3,6.9,0.474,1.9,2.3,0.827,0.9,4.6,5.5,1.8,1.2,0.3,1.4,2,12.8,12.2,0.537,0.367,0.208,2.8,15.1,8.8,8,1.7,0.6,16.3,1.1,0.2,1.3,0.049,-0.9,-1.9,-2.8,-0.3
2014,Reggie Bullock,SF,23,TOT,36,2,338,2.6,7.5,0.343,1.6,4.9,0.326,1,2.6,0.375,0.6,1,0.667,0.1,5.2,5.3,0.9,1.1,0.4,0.9,2,7.3,6.2,0.466,0.657,0.129,0.3,16,8.3,3.2,1.5,0.9,10.9,-0.2,0.3,0.1,0.019,-3.6,-0.4,-4,-0.2
2014,Reggie Bullock,SF,23,LAC,25,2,263,3.1,7.4,0.426,2.1,5.3,0.385,1.1,2.1,0.533,0.5,0.7,0.8,0,5.5,5.5,0.8,1.2,0.3,0.8,2.3,8.9,8.8,0.578,0.722,0.093,0,16.8,8.6,3.1,1.7,0.6,10.7,0.1,0.3,0.4,0.074,-1.7,-0.4,-2.1,0
2014,Reggie Bullock,SF,23,PHO,11,0,75,0.5,7.7,0.063,0,3.4,0,0.5,4.3,0.111,1,1.9,0.5,0.5,4.3,4.8,1,0.5,1,1,1,1.9,-3.1,0.113,0.438,0.25,1.4,13.3,7.3,3.4,0.7,2,11.6,-0.3,0,-0.3,-0.173,-10.5,-0.3,-10.8,-0.2
2014,Trey Burke,PG,22,UTA,76,43,2288,5.8,15.8,0.368,2,6.1,0.318,3.9,9.7,0.4,1.7,2.3,0.752,0.5,2.7,3.2,5.2,1,0.2,2,1.9,15.3,12.6,0.455,0.388,0.144,1.6,8.7,5.2,25,1.5,0.5,23.9,0.8,1.6,2.4,0.05,0,-1.9,-1.9,0.1
2014,Alec Burks,SG,23,UTA,27,27,899,4.8,12,0.403,1,2.7,0.382,3.8,9.3,0.409,4.2,5.2,0.822,0.8,3.8,4.6,3.3,0.7,0.2,2.1,2.6,15,13,0.524,0.227,0.43,2.5,12.1,7.3,15.2,1,0.4,20.8,1.1,0.6,1.7,0.089,-0.4,-1.1,-1.6,0.1
2014,Caron Butler,SF,34,DET,78,21,1623,3.6,8.8,0.407,1.8,4.9,0.379,1.7,3.9,0.441,1.2,1.4,0.902,0.5,3.9,4.3,1.8,1,0.1,1.1,2.7,10.2,9.3,0.544,0.553,0.154,1.4,12.2,6.6,7.3,1.4,0.2,12.9,1.3,1,2.4,0.07,-1,-0.5,-1.5,0.2
2014,Jimmy Butler,SG,25,CHI,65,65,2513,6,13.1,0.462,1,2.8,0.378,5,10.3,0.484,5.5,6.6,0.834,1.6,3.8,5.4,3,1.6,0.5,1.3,1.5,18.6,21.3,0.583,0.212,0.508,5.1,11.2,8.2,14.4,2.3,1,21.6,8.2,3,11.2,0.214,4.1,0.6,4.7,4.2
2014,Rasual Butler,SF,35,WAS,75,1,1505,5.2,12.4,0.422,2.2,5.6,0.387,3,6.7,0.45,1.3,1.6,0.791,0.6,4.1,4.7,1.5,0.7,0.5,1.1,2.3,13.9,11.4,0.531,0.455,0.13,2.1,12.4,7.4,6.5,1,1.2,17.9,1,1.6,2.6,0.084,-0.8,-0.8,-1.7,0.1
2014,Dwight Buycks,PG,25,LAL,6,0,123,5.3,11.7,0.45,2,3.2,0.636,3.2,8.5,0.379,2.6,2.9,0.9,0.6,2.9,3.5,4.1,0.9,0,3.5,0.9,15.2,13.1,0.586,0.275,0.25,1.7,9.3,5.4,18.4,1.2,0,20.4,0.1,0,0.1,0.027,-1.6,-3.3,-4.9,-0.1
2014,Will Bynum,SG,32,WAS,7,0,67,5.4,16.7,0.323,0,4.8,0,5.4,11.8,0.455,1.1,2.1,0.5,1.1,2.1,3.2,9.7,0.5,0.5,4.3,4.8,11.8,4.8,0.336,0.29,0.129,3.4,6.6,5,42.2,0.8,1.2,27.6,-0.2,0.1,-0.2,-0.132,-5.8,-3.3,-9.1,-0.1
2014,Bruno Caboclo,SF,19,TOR,8,0,23,6.3,18.8,0.333,3.1,4.7,0.667,3.1,14.1,0.222,0,0,,1.6,1.6,3.1,0,0,1.6,6.3,4.7,15.7,-1.8,0.417,0.25,0,5,5,5,0,0,3.5,31.5,-0.1,0,-0.1,-0.275,-12.6,-6.3,-18.9,-0.1
2014,Nick Calathes,SG,25,MEM,58,0,838,4.5,10.6,0.421,0.5,1.8,0.256,4,8.8,0.456,1,1.9,0.533,0.8,3.7,4.6,6.3,2.7,0.2,2.6,4.3,10.4,12.3,0.455,0.174,0.182,2.6,11.8,7.2,26.6,3.9,0.5,17.9,-0.4,1.5,1.1,0.065,-2.1,1.8,-0.3,0.4
2014,Jose Calderon,PG,33,NYK,42,42,1270,4.2,10,0.415,1.7,4,0.415,2.5,6,0.415,0.8,0.9,0.906,0.5,3,3.5,5.6,0.9,0,2.1,2.2,10.8,11.3,0.519,0.401,0.09,1.7,9.8,5.6,25.6,1.3,0,16.1,0.8,0.1,0.9,0.033,-0.5,-2.6,-3.2,-0.4
2014,Kentavious Caldwell-Pope,SG,21,DET,82,82,2587,5.4,13.5,0.401,2.1,6.2,0.345,3.3,7.3,0.449,1.5,2.2,0.696,0.6,2.9,3.5,1.5,1.3,0.3,1.3,2.2,14.5,11.2,0.501,0.457,0.163,1.9,9.1,5.4,6.8,1.9,0.5,19.5,1.1,1.8,2.8,0.052,-0.2,-0.9,-1,0.6
2014,Isaiah Canaan,PG,23,TOT,47,21,938,5.6,14.5,0.386,3.5,9.4,0.37,2.1,5.1,0.417,1.9,2.3,0.817,0.7,2.6,3.3,3.8,1.1,0.1,2.4,3.2,16.6,12.4,0.534,0.651,0.159,2.1,8.3,5.1,18.7,1.5,0.3,21.6,0.8,0.7,1.4,0.072,0.7,-2.9,-2.2,-0.1
2014,Isaiah Canaan,PG,23,HOU,25,9,369,5.2,12.8,0.405,3.1,8.2,0.381,2,4.6,0.447,1.6,2,0.762,1.1,2.1,3.2,2.8,1.4,0,2.2,2.7,15,11.8,0.549,0.641,0.16,3.3,6.6,4.9,12.6,1.9,0,19.2,0.3,0.3,0.6,0.084,0,-2.3,-2.3,0
2014,Isaiah Canaan,PG,23,PHI,22,12,569,5.9,15.6,0.377,3.7,10.2,0.364,2.2,5.4,0.4,2.1,2.5,0.846,0.4,3,3.4,4.4,0.9,0.2,2.5,3.5,17.6,12.8,0.526,0.656,0.158,1.3,9.4,5.1,22.7,1.3,0.4,23.2,0.4,0.3,0.8,0.065,1.1,-3.3,-2.2,0
2014,Clint Capela,C,20,HOU,12,0,90,5.6,11.6,0.483,0,0,,5.6,11.6,0.483,1.6,9.2,0.174,4,10.4,14.4,0.8,0.4,3.6,2,5.6,12.8,12.1,0.409,0,0.793,12.3,31.8,22.1,3.6,0.6,7.8,21.3,-0.2,0.2,0,0.019,-8.8,1,-7.8,-0.1
2014,DeMarre Carroll,SF,28,ATL,70,69,2189,5.2,10.7,0.487,2,5,0.395,3.3,5.7,0.567,2.1,3,0.702,1.6,4.5,6.1,1.9,1.5,0.3,1.2,2.5,14.5,15.9,0.603,0.466,0.277,5.3,13.8,9.7,8.3,2.2,0.7,16.9,4.3,2.8,7,0.154,2.4,0.5,2.9,2.7
2014,Vince Carter,SG,38,MEM,66,1,1091,4.5,13.4,0.333,2.3,7.7,0.297,2.2,5.7,0.379,1.5,1.9,0.789,0.9,3.5,4.4,2.6,1.4,0.5,1.4,3.4,12.7,9.6,0.445,0.571,0.14,2.8,11.1,7,11.1,2.1,1.1,19.9,-0.5,1.4,1,0.043,-1.1,-0.3,-1.4,0.2
2014,Michael Carter-Williams,PG,23,TOT,66,63,2149,6.1,15.4,0.396,0.6,2.6,0.235,5.5,12.8,0.428,3.4,4.9,0.694,1.1,4.8,5.9,7.4,1.9,0.5,4.2,2.8,16.2,14.1,0.461,0.166,0.317,3.2,15.3,9,37.3,2.6,1.1,26.7,-2.1,2.9,0.8,0.017,-1.6,0.9,-0.7,0.7
2014,Michael Carter-Williams,PG,23,PHI,41,38,1391,6,15.8,0.38,0.8,3.2,0.256,5.2,12.6,0.412,3,4.7,0.643,1.1,5.5,6.6,7.8,1.6,0.5,4.5,2.7,15.9,12.8,0.444,0.205,0.298,3.2,17.3,9.9,40.9,2.2,1,27.1,-2.1,1.6,-0.5,-0.017,-1.9,0.6,-1.3,0.2
2014,Michael Carter-Williams,PG,23,MIL,25,25,758,6.3,14.6,0.429,0.2,1.3,0.143,6.1,13.3,0.457,4,5.2,0.78,1,3.7,4.7,6.6,2.4,0.6,3.8,3,16.8,16.3,0.496,0.091,0.354,3.2,11.7,7.5,30.8,3.4,1.3,25.8,0,1.3,1.3,0.08,-1,1.4,0.4,0.5
2014,Omri Casspi,SF,26,SAC,67,19,1416,5.3,10.9,0.489,0.9,2.2,0.402,4.4,8.6,0.512,3.6,4.9,0.733,1.4,5.2,6.6,2.6,0.8,0.2,2.2,2.7,15.1,14.4,0.58,0.204,0.447,4.5,15.9,10.4,11.8,1.1,0.5,18.7,2,0.6,2.7,0.091,0,-1.3,-1.3,0.3
2014,Mario Chalmers,PG,28,MIA,80,37,2368,4.1,10.1,0.403,1.1,3.8,0.294,2.9,6.3,0.467,3.1,4,0.774,0.4,2.8,3.1,4.7,1.9,0.2,2.6,3.8,12.4,11.7,0.521,0.374,0.401,1.2,9,5.2,21,2.7,0.4,18.9,0.8,2,2.8,0.056,-0.6,-0.4,-1,0.6
2014,Tyson Chandler,C,32,DAL,75,75,2286,4.6,6.9,0.666,0,0,,4.6,6.9,0.666,2.9,4,0.72,4.6,9,13.6,1.3,0.7,1.4,1.7,2.7,12.1,20.1,0.697,0,0.584,14.1,27.4,20.7,5.3,0.9,3.2,12.8,7.2,3.1,10.3,0.216,1.9,2.3,4.2,3.6
2014,Wilson Chandler,SF,27,DEN,78,75,2471,6.1,14.2,0.429,2,5.9,0.342,4.1,8.3,0.49,1.6,2.1,0.775,1.4,5.5,6.9,2,0.8,0.4,1.6,3.4,15.8,13.2,0.523,0.416,0.146,4.1,17.2,10.4,8.9,1.2,0.9,20.1,2.1,1.5,3.6,0.071,0.5,-0.4,0.2,1.3
2014,Will Cherry,PG,23,CLE,8,0,69,2.6,9.9,0.263,1,4.7,0.222,1.6,5.2,0.3,1.6,3.1,0.5,0.5,2.1,2.6,4.2,3.1,0.5,2.1,5.2,7.8,5.8,0.347,0.474,0.316,1.7,6.6,4.2,16.4,4.5,1.1,16.8,-0.1,0.1,0,-0.021,-4.4,0.7,-3.7,0
2014,Patrick Christopher,SG,26,UTA,4,1,29,3.7,14.9,0.25,0,5,0,3.7,9.9,0.375,0,0,,2.5,5,7.4,0,1.2,0,1.2,7.4,7.4,-2.6,0.25,0.333,0,8,15.9,12,0,1.8,0,20.6,-0.1,0,-0.1,-0.15,-10.6,-5.7,-16.3,-0.1
